equipment_id,equipment_type,cycle,timestamp,temperature,vibration,pressure,current,rpm
HIST-020,Conveyor,82,2024-01-21 06:00:00,67.54,2.197,100.008,38.461,1519.826
HIST-020,Conveyor,83,2024-01-21 12:00:00,63.434,2.2,100.138,39.271,1486.507
HIST-020,Conveyor,84,2024-01-21 18:00:00,63.754,1.67,97.623,40.276,1518.423
HIST-020,Conveyor,85,2024-01-22 00:00:00,65.013,2.357,103.203,43.04,1502.544
HIST-020,Conveyor,86,2024-01-22 06:00:00,62.513,2.551,97.438,38.206,1488.813
HIST-020,Conveyor,87,2024-01-22 12:00:00,65.761,2.506,94.693,42.457,1503.329
HIST-020,Conveyor,88,2024-01-22 18:00:00,60.739,2.485,96.634,39.71,1502.854
HIST-020,Conveyor,89,2024-01-23 00:00:00,62.645,2.184,104.336,39.948,1528.021
HIST-020,Conveyor,90,2024-01-23 06:00:00,65.398,2.244,103.751,41.827,1505.719
HIST-020,Conveyor,91,2024-01-23 12:00:00,62.517,2.557,93.978,43.032,1488.288
HIST-020,Conveyor,92,2024-01-23 18:00:00,67.598,2.46,102.441,40.634,1484.829
HIST-020,Conveyor,93,2024-01-24 00:00:00,65.093,2.646,94.054,41.747,1499.289
HIST-020,Conveyor,94,2024-01-24 06:00:00,67.264,1.998,99.918,38.62,1479.805
HIST-020,Conveyor,95,2024-01-24 12:00:00,65.716,1.996,96.377,39.206,1489.27
HIST-020,Conveyor,96,2024-01-24 18:00:00,64.976,2.1,102.672,37.971,1496.337
HIST-020,Conveyor,97,2024-01-25 00:00:00,63.007,1.917,101.664,39.227,1493.672
HIST-020,Conveyor,98,2024-01-25 06:00:00,66.858,1.804,102.939,40.848,1510.904
HIST-020,Conveyor,99,2024-01-25 12:00:00,65.883,2.341,99.114,40.318,1488.933
HIST-020,Conveyor,100,2024-01-25 18:00:00,69.169,2.32,99.426,42.591,1462.95
HIST-020,Conveyor,101,2024-01-26 00:00:00,66.657,2.274,95.502,43.082,1474.713
HIST-020,Conveyor,102,2024-01-26 06:00:00,64.205,2.306,96.909,39.795,1499.733
HIST-020,Conveyor,103,2024-01-26 12:00:00,65.579,1.761,102.846,38.98,1491.198
HIST-020,Conveyor,104,2024-01-26 18:00:00,65.844,2.056,101.102,41.74,1481.45
HIST-020,Conveyor,105,2024-01-27 00:00:00,67.326,2.112,100.313,41.896,1529.377
HIST-020,Conveyor,106,2024-01-27 06:00:00,67.644,2.215,103.786,40.662,1512.431
HIST-020,Conveyor,107,2024-01-27 12:00:00,64.676,1.762,96.1,41.058,1499.124
HIST-020,Conveyor,108,2024-01-27 18:00:00,62.569,1.922,102.16,40.824,1503.499
HIST-020,Conveyor,109,2024-01-28 00:00:00,61.292,2.069,96.463,38.517,1496.023
HIST-020,Conveyor,110,2024-01-28 06:00:00,62.721,2.517,104.434,38.172,1481.193
HIST-020,Conveyor,111,2024-01-28 12:00:00,63.816,2.279,101.633,39.924,1515.461
HIST-020,Conveyor,112,2024-01-28 18:00:00,68.009,2.506,102.894,39.699,1512.77
HIST-020,Conveyor,113,2024-01-29 00:00:00,68.039,2.163,97.895,40.415,1470.34
HIST-020,Conveyor,114,2024-01-29 06:00:00,66.92,2.2,106.546,39.803,1503.396
HIST-020,Conveyor,115,2024-01-29 12:00:00,67.461,2.35,105.996,37.445,1505.052
HIST-020,Conveyor,116,2024-01-29 18:00:00,63.585,2.147,101.291,36.832,1495.174
HIST-020,Conveyor,117,2024-01-30 00:00:00,61.969,2.013,103.526,41.106,1531.459
HIST-020,Conveyor,118,2024-01-30 06:00:00,62.987,1.753,99.094,39.006,1529.831
HIST-020,Conveyor,119,2024-01-30 12:00:00,60.93,2.021,96.195,39.652,1494.337
HIST-020,Conveyor,120,2024-01-30 18:00:00,62.772,2.451,102.387,39.163,1496.658
HIST-020,Conveyor,121,2024-01-31 00:00:00,63.988,2.578,97.242,38.63,1494.896
HIST-020,Conveyor,122,2024-01-31 06:00:00,65.333,1.968,103.931,38.59,1490.83
HIST-020,Conveyor,123,2024-01-31 12:00:00,65.271,1.68,103.144,41.53,1486.189
HIST-020,Conveyor,124,2024-01-31 18:00:00,63.621,2.478,100.706,39.641,1507.603
HIST-020,Conveyor,125,2024-02-01 00:00:00,66.138,2.221,100.538,40.952,1529.422
HIST-020,Conveyor,126,2024-02-01 06:00:00,63.659,1.796,102.968,41.154,1523.251
HIST-020,Conveyor,127,2024-02-01 12:00:00,65.02,1.267,100.824,40.475,1511.838
HIST-020,Conveyor,128,2024-02-01 18:00:00,62.78,1.911,98.787,41.203,1463.893
HIST-020,Conveyor,129,2024-02-02 00:00:00,67.177,2.061,95.456,40.021,1472.032
HIST-020,Conveyor,130,2024-02-02 06:00:00,65.042,1.855,102.877,42.046,1515.962
HIST-020,Conveyor,131,2024-02-02 12:00:00,66.358,2.408,101.099,41.235,1524.291
HIST-020,Conveyor,132,2024-02-02 18:00:00,62.568,1.956,108.267,41.435,1508.306
HIST-020,Conveyor,133,2024-02-03 00:00:00,65.349,2.204,99.712,38.592,1495.416
HIST-020,Conveyor,134,2024-02-03 06:00:00,66.145,2.912,100.906,40.395,1520.285
HIST-020,Conveyor,135,2024-02-03 12:00:00,60.912,2.235,100.977,37.247,1511.304
HIST-020,Conveyor,136,2024-02-03 18:00:00,67.336,2.165,101.952,42.102,1517.062
HIST-020,Conveyor,137,2024-02-04 00:00:00,62.501,2.172,97.099,39.065,1472.151
HIST-020,Conveyor,138,2024-02-04 06:00:00,65.422,2.401,99.768,39.273,1505.15
HIST-020,Conveyor,139,2024-02-04 12:00:00,68.575,2.364,102.483,37.949,1526.619
HIST-020,Conveyor,140,2024-02-04 18:00:00,66.91,1.899,99.002,39.946,1507.912
HIST-020,Conveyor,141,2024-02-05 00:00:00,62.02,2.077,102.371,39.598,1514.224
HIST-020,Conveyor,142,2024-02-05 06:00:00,64.644,2.0,100.29,42.734,1500.546
HIST-020,Conveyor,143,2024-02-05 12:00:00,67.467,2.115,101.206,41.289,1501.591
HIST-020,Conveyor,144,2024-02-05 18:00:00,63.366,2.748,103.453,39.228,1521.038
HIST-020,Conveyor,145,2024-02-06 00:00:00,64.28,2.385,99.318,37.501,1489.953
HIST-020,Conveyor,146,2024-02-06 06:00:00,64.224,2.176,95.644,36.574,1488.485
HIST-020,Conveyor,147,2024-02-06 12:00:00,66.14,2.573,99.201,38.461,1492.827
HIST-020,Conveyor,148,2024-02-06 18:00:00,61.926,2.257,97.523,38.003,1500.352
HIST-020,Conveyor,149,2024-02-07 00:00:00,66.252,1.709,93.623,40.523,1475.849
HIST-020,Conveyor,150,2024-02-07 06:00:00,63.754,2.699,99.68,39.783,1510.966
HIST-020,Conveyor,151,2024-02-07 12:00:00,64.977,2.153,100.597,40.026,1497.536
HIST-020,Conveyor,152,2024-02-07 18:00:00,64.55,1.523,103.062,38.577,1512.805
HIST-020,Conveyor,153,2024-02-08 00:00:00,66.2,1.72,96.582,40.228,1468.214
HIST-020,Conveyor,154,2024-02-08 06:00:00,64.958,2.538,100.266,37.869,1512.863
HIST-020,Conveyor,155,2024-02-08 12:00:00,67.881,1.725,103.384,39.868,1520.053
HIST-020,Conveyor,156,2024-02-08 18:00:00,66.979,2.605,98.276,41.245,1506.578
HIST-020,Conveyor,157,2024-02-09 00:00:00,63.409,2.224,101.609,39.452,1500.45
HIST-020,Conveyor,158,2024-02-09 06:00:00,67.731,2.414,104.793,40.665,1512.978
HIST-020,Conveyor,159,2024-02-09 12:00:00,65.639,2.123,94.413,37.035,1519.071
HIST-020,Conveyor,160,2024-02-09 18:00:00,63.884,2.368,100.818,36.914,1507.844
HIST-020,Conveyor,161,2024-02-10 00:00:00,66.057,2.439,103.489,40.491,1508.965
HIST-020,Conveyor,162,2024-02-10 06:00:00,63.881,2.359,98.948,41.571,1524.854
HIST-020,Conveyor,163,2024-02-10 12:00:00,64.027,2.074,104.16,39.643,1511.417
HIST-020,Conveyor,164,2024-02-10 18:00:00,65.626,2.331,101.903,43.218,1487.996
HIST-020,Conveyor,165,2024-02-11 00:00:00,62.684,1.898,105.308,37.835,1519.0
HIST-020,Conveyor,166,2024-02-11 06:00:00,69.37,2.397,101.747,38.98,1498.144
HIST-020,Conveyor,167,2024-02-11 12:00:00,65.574,2.055,105.558,40.21,1500.499
HIST-020,Conveyor,168,2024-02-11 18:00:00,65.158,2.323,100.9,40.697,1501.603
HIST-020,Conveyor,169,2024-02-12 00:00:00,65.993,1.624,95.897,39.124,1514.533
HIST-020,Conveyor,170,2024-02-12 06:00:00,68.258,1.735,98.107,38.411,1526.233
HIST-020,Conveyor,171,2024-02-12 12:00:00,62.111,1.869,103.055,40.93,1500.366
HIST-020,Conveyor,172,2024-02-12 18:00:00,63.516,2.192,102.996,40.2,1525.969
HIST-020,Conveyor,173,2024-02-13 00:00:00,69.487,2.082,99.068,39.483,1502.469
HIST-020,Conveyor,174,2024-02-13 06:00:00,64.118,2.808,105.413,40.748,1521.033
HIST-020,Conveyor,175,2024-02-13 12:00:00,66.35,2.272,98.938,39.795,1502.976
HIST-020,Conveyor,176,2024-02-13 18:00:00,66.92,1.922,101.386,39.79,1492.614
HIST-020,Conveyor,177,2024-02-14 00:00:00,69.105,2.112,101.303,39.735,1528.831
HIST-020,Conveyor,178,2024-02-14 06:00:00,64.914,1.856,96.009,38.768,1491.182
HIST-020,Conveyor,179,2024-02-14 12:00:00,65.652,1.975,99.669,38.616,1490.178
HIST-020,Conveyor,180,2024-02-14 18:00:00,62.507,2.498,107.141,39.211,1481.159
HIST-020,Conveyor,181,2024-02-15 00:00:00,64.899,2.47,97.233,40.048,1519.009
HIST-020,Conveyor,182,2024-02-15 06:00:00,67.579,2.541,101.875,37.193,1522.552
HIST-020,Conveyor,183,2024-02-15 12:00:00,65.972,2.81,96.537,41.417,1505.597
HIST-020,Conveyor,184,2024-02-15 18:00:00,64.95,2.631,97.202,40.028,1485.242
HIST-020,Conveyor,185,2024-02-16 00:00:00,67.831,2.059,95.757,38.402,1499.898
HIST-020,Conveyor,186,2024-02-16 06:00:00,70.461,2.42,102.823,42.425,1495.461
HIST-020,Conveyor,187,2024-02-16 12:00:00,67.396,2.107,97.386,40.063,1484.543
HIST-020,Conveyor,188,2024-02-16 18:00:00,65.184,2.34,103.802,37.997,1492.667
HIST-020,Conveyor,189,2024-02-17 00:00:00,72.472,2.355,98.406,42.358,1507.586
HIST-020,Conveyor,190,2024-02-17 06:00:00,66.226,2.319,100.384,42.032,1490.922
HIST-020,Conveyor,191,2024-02-17 12:00:00,72.716,2.252,101.234,38.637,1504.376
HIST-020,Conveyor,192,2024-02-17 18:00:00,67.355,1.945,95.149,39.516,1473.355
HIST-020,Conveyor,193,2024-02-18 00:00:00,69.763,2.508,100.611,39.314,1525.188
HIST-020,Conveyor,194,2024-02-18 06:00:00,73.836,2.426,101.05,37.166,1494.129
HIST-020,Conveyor,195,2024-02-18 12:00:00,66.076,2.751,103.42,40.487,1513.054
HIST-020,Conveyor,196,2024-02-18 18:00:00,66.539,2.841,97.121,41.268,1502.83
HIST-020,Conveyor,197,2024-02-19 00:00:00,68.417,2.093,97.549,40.985,1506.037
HIST-020,Conveyor,198,2024-02-19 06:00:00,69.396,2.52,101.979,40.049,1483.02
HIST-020,Conveyor,199,2024-02-19 12:00:00,75.501,3.124,104.237,41.413,1488.592
HIST-020,Conveyor,200,2024-02-19 18:00:00,68.281,2.458,98.222,38.297,1488.932
HIST-020,Conveyor,201,2024-02-20 00:00:00,67.274,2.885,96.294,42.727,1500.38
HIST-020,Conveyor,202,2024-02-20 06:00:00,70.594,2.744,99.05,38.842,1519.892
HIST-020,Conveyor,203,2024-02-20 12:00:00,70.986,2.692,96.96,39.008,1506.499
HIST-020,Conveyor,204,2024-02-20 18:00:00,71.301,3.044,101.193,39.137,1486.495
HIST-020,Conveyor,205,2024-02-21 00:00:00,70.57,2.433,96.76,39.028,1501.31
HIST-020,Conveyor,206,2024-02-21 06:00:00,72.263,2.688,102.919,39.711,1498.79
HIST-020,Conveyor,207,2024-02-21 12:00:00,76.9,2.621,100.638,39.653,1494.737
HIST-020,Conveyor,208,2024-02-21 18:00:00,73.822,2.733,103.012,40.194,1499.769
HIST-020,Conveyor,209,2024-02-22 00:00:00,73.041,2.578,92.73,38.772,1511.456
HIST-020,Conveyor,210,2024-02-22 06:00:00,75.774,2.03,94.726,40.25,1489.201
HIST-020,Conveyor,211,2024-02-22 12:00:00,69.22,2.505,103.878,38.364,1494.812
HIST-020,Conveyor,212,2024-02-22 18:00:00,70.291,2.813,97.841,41.099,1514.732
HIST-020,Conveyor,213,2024-02-23 00:00:00,72.265,2.231,95.601,41.08,1507.034
HIST-020,Conveyor,214,2024-02-23 06:00:00,71.002,2.998,99.392,39.991,1519.187
HIST-020,Conveyor,215,2024-02-23 12:00:00,68.257,2.816,100.727,39.025,1521.538
HIST-020,Conveyor,216,2024-02-23 18:00:00,74.074,2.656,99.526,40.467,1479.592
HIST-020,Conveyor,217,2024-02-24 00:00:00,75.194,3.299,101.404,38.669,1504.324
HIST-020,Conveyor,218,2024-02-24 06:00:00,73.618,2.76,100.998,40.052,1492.381
HIST-020,Conveyor,219,2024-02-24 12:00:00,75.884,2.689,100.84,39.772,1482.019
HIST-020,Conveyor,220,2024-02-24 18:00:00,75.884,3.221,104.045,43.945,1488.162
HIST-020,Conveyor,221,2024-02-25 00:00:00,73.53,3.021,99.957,38.159,1495.488
HIST-020,Conveyor,222,2024-02-25 06:00:00,78.027,3.457,99.869,35.999,1495.582
HIST-020,Conveyor,223,2024-02-25 12:00:00,79.274,2.374,102.408,39.044,1490.897
HIST-020,Conveyor,224,2024-02-25 18:00:00,73.35,3.193,101.658,37.427,1499.795
HIST-020,Conveyor,225,2024-02-26 00:00:00,78.55,2.747,97.291,38.91,1536.7
HIST-020,Conveyor,226,2024-02-26 06:00:00,73.948,3.047,99.724,38.054,1474.122
HIST-020,Conveyor,227,2024-02-26 12:00:00,75.931,3.578,101.315,38.643,1517.058
HIST-020,Conveyor,228,2024-02-26 18:00:00,76.424,3.262,98.24,38.403,1499.724
HIST-020,Conveyor,229,2024-02-27 00:00:00,79.712,2.513,98.382,41.444,1493.432
HIST-020,Conveyor,230,2024-02-27 06:00:00,78.864,3.025,95.826,39.927,1469.727
HIST-020,Conveyor,231,2024-02-27 12:00:00,79.115,2.908,91.352,41.613,1511.441
HIST-020,Conveyor,232,2024-02-27 18:00:00,76.207,3.381,98.878,40.061,1478.385
HIST-020,Conveyor,233,2024-02-28 00:00:00,77.239,2.761,100.382,41.393,1512.418
HIST-020,Conveyor,234,2024-02-28 06:00:00,77.727,2.966,96.714,39.547,1526.12
HIST-020,Conveyor,235,2024-02-28 12:00:00,80.587,2.368,104.134,42.392,1480.758
HIST-020,Conveyor,236,2024-02-28 18:00:00,78.669,2.687,96.86,40.706,1517.525
HIST-020,Conveyor,237,2024-02-29 00:00:00,80.138,2.733,102.738,38.83,1500.382
HIST-020,Conveyor,238,2024-02-29 06:00:00,78.571,3.045,101.256,40.929,1468.587
HIST-020,Conveyor,239,2024-02-29 12:00:00,75.371,3.75,106.529,40.041,1481.928
HIST-020,Conveyor,240,2024-02-29 18:00:00,82.365,2.596,101.62,39.696,1502.673
HIST-020,Conveyor,241,2024-03-01 00:00:00,82.036,3.239,95.661,40.144,1506.018
HIST-020,Conveyor,242,2024-03-01 06:00:00,76.649,3.161,103.163,41.127,1476.29
HIST-020,Conveyor,243,2024-03-01 12:00:00,83.126,3.647,105.093,36.824,1500.476
HIST-020,Conveyor,244,2024-03-01 18:00:00,83.203,3.159,94.683,39.474,1512.353
HIST-020,Conveyor,245,2024-03-02 00:00:00,80.247,3.476,101.917,41.024,1514.979
HIST-020,Conveyor,246,2024-03-02 06:00:00,79.826,3.634,102.581,40.372,1493.807
HIST-020,Conveyor,247,2024-03-02 12:00:00,80.161,3.249,99.362,38.31,1506.577
HIST-020,Conveyor,248,2024-03-02 18:00:00,82.407,3.922,92.734,36.448,1516.087
HIST-020,Conveyor,249,2024-03-03 00:00:00,81.305,3.649,99.112,42.551,1512.787
HIST-020,Conveyor,250,2024-03-03 06:00:00,86.729,3.58,98.257,39.719,1513.372
HIST-020,Conveyor,251,2024-03-03 12:00:00,85.783,3.572,104.589,42.271,1501.703
HIST-020,Conveyor,252,2024-03-03 18:00:00,90.45,3.873,99.734,41.192,1498.582
HIST-020,Conveyor,253,2024-03-04 00:00:00,85.363,3.458,98.763,38.81,1504.082
HIST-020,Conveyor,254,2024-03-04 06:00:00,86.022,3.147,98.24,36.248,1488.543
HIST-020,Conveyor,255,2024-03-04 12:00:00,83.574,4.207,100.977,39.307,1516.681
HIST-020,Conveyor,256,2024-03-04 18:00:00,84.894,3.026,100.171,39.944,1477.044
HIST-020,Conveyor,257,2024-03-05 00:00:00,85.512,3.413,97.63,40.676,1492.435
HIST-020,Conveyor,258,2024-03-05 06:00:00,87.269,3.065,100.792,38.334,1499.456
HIST-020,Conveyor,259,2024-03-05 12:00:00,87.541,3.248,98.328,40.267,1507.045
HIST-020,Conveyor,260,2024-03-05 18:00:00,87.696,3.373,92.223,40.266,1509.863
HIST-020,Conveyor,261,2024-03-06 00:00:00,89.426,3.466,102.004,41.479,1522.335
HIST-020,Conveyor,262,2024-03-06 06:00:00,87.07,3.688,101.72,39.54,1501.166
HIST-020,Conveyor,263,2024-03-06 12:00:00,86.972,4.06,100.599,40.664,1489.23
HIST-020,Conveyor,264,2024-03-06 18:00:00,88.451,3.374,98.673,40.433,1497.824
HIST-020,Conveyor,265,2024-03-07 00:00:00,91.06,3.518,99.784,41.313,1495.209
HIST-020,Conveyor,266,2024-03-07 06:00:00,88.508,3.863,102.458,38.77,1507.799
HIST-020,Conveyor,267,2024-03-07 12:00:00,90.297,4.371,98.105,35.394,1483.995
HIST-020,Conveyor,268,2024-03-07 18:00:00,91.128,4.111,102.579,39.645,1497.369
HIST-020,Conveyor,269,2024-03-08 00:00:00,92.777,3.479,95.575,39.654,1524.34
HIST-020,Conveyor,270,2024-03-08 06:00:00,87.992,4.014,100.504,38.264,1502.698
HIST-020,Conveyor,271,2024-03-08 12:00:00,91.465,4.498,100.077,37.738,1484.206
HIST-020,Conveyor,272,2024-03-08 18:00:00,90.051,3.066,103.008,39.138,1494.903
HIST-020,Conveyor,273,2024-03-09 00:00:00,92.869,4.343,97.243,39.828,1466.505
HIST-020,Conveyor,274,2024-03-09 06:00:00,92.821,3.992,97.571,40.143,1499.117
HIST-020,Conveyor,275,2024-03-09 12:00:00,90.625,3.937,95.817,36.572,1524.715
HIST-020,Conveyor,276,2024-03-09 18:00:00,92.734,3.942,98.3,37.37,1482.201
HIST-021,Pump,1,2024-01-01 00:00:00,65.384,1.888,101.83,40.08,1484.722
HIST-021,Pump,2,2024-01-01 06:00:00,66.153,2.604,98.608,41.986,1484.964
HIST-021,Pump,3,2024-01-01 12:00:00,65.608,2.217,97.904,40.5,1492.268
HIST-021,Pump,4,2024-01-01 18:00:00,63.126,2.876,99.301,39.155,1513.117
HIST-021,Pump,5,2024-01-02 00:00:00,68.675,2.311,96.132,39.657,1489.232
HIST-021,Pump,6,2024-01-02 06:00:00,65.666,2.377,99.7,41.155,1515.796
HIST-021,Pump,7,2024-01-02 12:00:00,63.755,1.882,99.751,42.52,1520.512
HIST-021,Pump,8,2024-01-02 18:00:00,65.848,2.135,98.746,38.343,1504.276
HIST-021,Pump,9,2024-01-03 00:00:00,65.512,2.222,103.001,41.671,1518.437
HIST-021,Pump,10,2024-01-03 06:00:00,64.649,2.009,96.789,39.531,1479.581
HIST-021,Pump,11,2024-01-03 12:00:00,64.414,2.061,94.887,37.564,1491.627
HIST-021,Pump,12,2024-01-03 18:00:00,66.97,2.326,98.424,37.267,1502.841
HIST-021,Pump,13,2024-01-04 00:00:00,68.456,2.332,100.372,42.001,1503.349
HIST-021,Pump,14,2024-01-04 06:00:00,60.928,1.799,99.68,42.18,1521.438
HIST-021,Pump,15,2024-01-04 12:00:00,67.461,2.285,99.547,39.146,1485.017
HIST-021,Pump,16,2024-01-04 18:00:00,65.04,2.366,96.621,39.682,1491.946
HIST-021,Pump,17,2024-01-05 00:00:00,65.473,2.023,97.052,37.326,1498.725
HIST-021,Pump,18,2024-01-05 06:00:00,67.703,1.992,98.535,41.143,1492.221
HIST-021,Pump,19,2024-01-05 12:00:00,59.69,2.332,98.298,39.957,1484.361
HIST-021,Pump,20,2024-01-05 18:00:00,66.63,1.428,103.294,37.672,1492.852
HIST-021,Pump,21,2024-01-06 00:00:00,67.565,2.201,100.792,40.307,1496.317
HIST-021,Pump,22,2024-01-06 06:00:00,63.623,2.69,98.402,37.916,1521.713
HIST-021,Pump,23,2024-01-06 12:00:00,62.212,1.421,103.285,40.836,1484.697
HIST-021,Pump,24,2024-01-06 18:00:00,68.28,2.447,101.339,38.376,1512.228
HIST-021,Pump,25,2024-01-07 00:00:00,61.487,2.363,95.927,40.506,1519.082
HIST-021,Pump,26,2024-01-07 06:00:00,65.837,1.769,90.275,39.02,1492.311
HIST-021,Pump,27,2024-01-07 12:00:00,67.046,2.356,96.021,36.451,1503.898
HIST-021,Pump,28,2024-01-07 18:00:00,65.793,2.5,101.785,41.494,1508.639
HIST-021,Pump,29,2024-01-08 00:00:00,66.129,1.847,102.674,41.576,1506.165
HIST-021,Pump,30,2024-01-08 06:00:00,64.47,1.988,95.019,39.217,1501.232
HIST-021,Pump,31,2024-01-08 12:00:00,65.925,2.208,101.976,40.412,1489.818
HIST-021,Pump,32,2024-01-08 18:00:00,63.583,2.493,101.862,40.657,1509.937
HIST-021,Pump,33,2024-01-09 00:00:00,63.842,2.038,104.185,40.706,1494.383
HIST-021,Pump,34,2024-01-09 06:00:00,65.071,2.187,102.851,42.588,1500.43
HIST-021,Pump,35,2024-01-09 12:00:00,61.92,2.001,104.056,40.625,1502.637
HIST-021,Pump,36,2024-01-09 18:00:00,66.154,2.207,101.465,39.464,1512.84
HIST-021,Pump,37,2024-01-10 00:00:00,60.039,2.514,101.365,40.642,1528.919
HIST-021,Pump,38,2024-01-10 06:00:00,65.726,2.232,98.988,39.355,1488.933
HIST-021,Pump,39,2024-01-10 12:00:00,65.914,2.093,102.461,38.402,1500.789
HIST-021,Pump,40,2024-01-10 18:00:00,63.411,2.19,96.003,41.83,1477.734
HIST-021,Pump,41,2024-01-11 00:00:00,62.532,1.96,99.584,40.801,1522.222
HIST-021,Pump,42,2024-01-11 06:00:00,64.184,1.902,101.62,37.208,1500.658
HIST-021,Pump,43,2024-01-11 12:00:00,66.279,2.561,104.225,38.975,1495.505
HIST-021,Pump,44,2024-01-11 18:00:00,65.691,2.691,98.566,41.136,1500.783
HIST-021,Pump,45,2024-01-12 00:00:00,62.777,1.663,102.9,37.654,1501.541
HIST-021,Pump,46,2024-01-12 06:00:00,65.211,2.375,99.408,38.871,1489.022
HIST-021,Pump,47,2024-01-12 12:00:00,65.524,2.458,102.961,43.992,1517.82
HIST-021,Pump,48,2024-01-12 18:00:00,65.439,1.836,97.596,39.503,1509.671
HIST-021,Pump,49,2024-01-13 00:00:00,63.027,2.058,102.178,41.624,1511.763
HIST-021,Pump,50,2024-01-13 06:00:00,65.311,2.027,99.714,42.251,1489.8
HIST-021,Pump,51,2024-01-13 12:00:00,66.835,2.77,96.445,38.637,1488.988
HIST-021,Pump,52,2024-01-13 18:00:00,66.074,2.696,99.54,40.4,1498.297
HIST-021,Pump,53,2024-01-14 00:00:00,65.823,1.924,103.965,43.088,1511.999
HIST-021,Pump,54,2024-01-14 06:00:00,68.285,1.762,96.942,40.689,1507.525
HIST-021,Pump,55,2024-01-14 12:00:00,65.336,2.432,95.547,43.548,1488.335
HIST-021,Pump,56,2024-01-14 18:00:00,63.316,2.363,101.196,39.045,1510.016
HIST-021,Pump,57,2024-01-15 00:00:00,63.323,2.573,94.967,42.696,1485.418
HIST-021,Pump,58,2024-01-15 06:00:00,65.352,1.882,104.69,40.025,1490.076
HIST-021,Pump,59,2024-01-15 12:00:00,62.125,2.417,104.614,39.509,1502.366
HIST-021,Pump,60,2024-01-15 18:00:00,64.378,1.98,103.115,40.96,1482.428
HIST-021,Pump,61,2024-01-16 00:00:00,65.928,2.387,99.966,39.833,1485.547
HIST-021,Pump,62,2024-01-16 06:00:00,67.342,2.189,104.994,39.873,1523.282
HIST-021,Pump,63,2024-01-16 12:00:00,61.912,2.77,104.036,40.728,1520.494
HIST-021,Pump,64,2024-01-16 18:00:00,65.198,2.334,98.402,37.288,1534.346
HIST-021,Pump,65,2024-01-17 00:00:00,64.864,2.106,104.317,38.802,1506.759
HIST-021,Pump,66,2024-01-17 06:00:00,65.075,2.241,97.265,41.084,1509.671
HIST-021,Pump,67,2024-01-17 12:00:00,65.283,2.17,99.409,41.487,1497.676
HIST-021,Pump,68,2024-01-17 18:00:00,64.937,1.854,94.62,40.536,1494.743
HIST-021,Pump,69,2024-01-18 00:00:00,67.784,2.777,100.438,40.414,1513.079
HIST-021,Pump,70,2024-01-18 06:00:00,67.488,2.68,99.116,40.604,1520.43
HIST-021,Pump,71,2024-01-18 12:00:00,69.287,2.147,98.643,41.437,1511.8
HIST-021,Pump,72,2024-01-18 18:00:00,64.979,2.41,99.503,37.861,1487.403
HIST-021,Pump,73,2024-01-19 00:00:00,64.179,2.815,98.261,39.236,1505.874
HIST-021,Pump,74,2024-01-19 06:00:00,63.064,2.571,100.125,39.888,1488.448
HIST-021,Pump,75,2024-01-19 12:00:00,63.961,2.108,103.851,40.294,1495.133
HIST-021,Pump,76,2024-01-19 18:00:00,66.429,2.174,96.814,36.836,1524.543
HIST-021,Pump,77,2024-01-20 00:00:00,66.737,1.685,102.588,38.114,1482.006
HIST-021,Pump,78,2024-01-20 06:00:00,66.351,2.432,100.646,39.975,1532.53
HIST-021,Pump,79,2024-01-20 12:00:00,63.671,2.573,101.122,41.52,1508.243
HIST-021,Pump,80,2024-01-20 18:00:00,63.682,2.575,99.908,39.371,1493.008
HIST-021,Pump,81,2024-01-21 00:00:00,68.913,2.41,97.848,39.0,1501.023
HIST-021,Pump,82,2024-01-21 06:00:00,63.336,2.306,101.335,40.793,1489.726
HIST-021,Pump,83,2024-01-21 12:00:00,67.833,1.901,101.557,39.508,1491.796
HIST-021,Pump,84,2024-01-21 18:00:00,65.809,2.296,97.599,41.321,1501.099
HIST-021,Pump,85,2024-01-22 00:00:00,63.535,2.011,95.984,39.668,1495.066
HIST-021,Pump,86,2024-01-22 06:00:00,62.631,2.358,100.256,38.327,1486.005
HIST-021,Pump,87,2024-01-22 12:00:00,63.622,1.971,102.264,42.131,1496.679
HIST-021,Pump,88,2024-01-22 18:00:00,65.835,2.356,103.015,41.856,1480.281
HIST-021,Pump,89,2024-01-23 00:00:00,63.181,2.597,103.61,38.567,1480.923
HIST-021,Pump,90,2024-01-23 06:00:00,68.109,2.313,101.114,40.594,1480.769
HIST-021,Pump,91,2024-01-23 12:00:00,64.584,2.299,99.21,39.51,1525.07
HIST-021,Pump,92,2024-01-23 18:00:00,66.401,2.474,99.994,40.929,1506.084
HIST-021,Pump,93,2024-01-24 00:00:00,66.239,2.731,96.27,38.686,1508.938
HIST-021,Pump,94,2024-01-24 06:00:00,68.244,2.168,97.952,41.308,1500.169
HIST-021,Pump,95,2024-01-24 12:00:00,64.124,2.356,99.84,41.792,1507.594
HIST-021,Pump,96,2024-01-24 18:00:00,65.212,2.653,99.2,38.579,1517.638
HIST-021,Pump,97,2024-01-25 00:00:00,62.197,2.401,100.276,40.102,1506.117
HIST-021,Pump,98,2024-01-25 06:00:00,65.206,1.599,95.875,41.824,1524.605
HIST-021,Pump,99,2024-01-25 12:00:00,67.28,1.985,96.546,38.498,1499.442
HIST-021,Pump,100,2024-01-25 18:00:00,65.439,2.425,102.327,38.997,1508.984
