equipment_id,cycle,timestamp,temperature,vibration,pressure,current,rpm
EQ-011,129,2025-06-02 00:00:00,67.66,2.273,98.824,40.848,1474.908
EQ-011,130,2025-06-02 06:00:00,64.586,2.024,102.219,42.414,1462.414
EQ-011,131,2025-06-02 12:00:00,65.276,1.961,98.588,41.052,1454.852
EQ-011,132,2025-06-02 18:00:00,64.543,2.018,96.575,40.005,1485.791
EQ-011,133,2025-06-03 00:00:00,67.613,2.157,102.219,40.435,1518.023
EQ-011,134,2025-06-03 06:00:00,68.316,2.185,98.165,39.659,1508.815
EQ-011,135,2025-06-03 12:00:00,64.061,1.871,103.08,38.947,1504.201
EQ-011,136,2025-06-03 18:00:00,66.456,2.274,94.007,38.649,1530.034
EQ-011,137,2025-06-04 00:00:00,69.182,2.271,98.291,40.257,1520.809
EQ-011,138,2025-06-04 06:00:00,62.679,2.167,101.792,41.844,1500.761
EQ-011,139,2025-06-04 12:00:00,66.961,1.993,101.482,43.246,1471.223
EQ-011,140,2025-06-04 18:00:00,61.519,2.401,99.337,38.918,1555.77
EQ-011,141,2025-06-05 00:00:00,65.059,2.597,100.862,38.402,1537.846
EQ-011,142,2025-06-05 06:00:00,64.72,2.066,100.42,37.831,1457.446
EQ-011,143,2025-06-05 12:00:00,61.586,2.011,95.533,38.189,1533.505
EQ-011,144,2025-06-05 18:00:00,67.178,2.34,98.909,40.168,1550.139
EQ-011,145,2025-06-06 00:00:00,65.295,1.849,100.682,39.979,1529.305
EQ-011,146,2025-06-06 06:00:00,63.145,1.817,101.519,39.023,1496.86
EQ-011,147,2025-06-06 12:00:00,65.657,2.005,99.805,44.259,1520.017
EQ-011,148,2025-06-06 18:00:00,66.808,2.293,98.344,42.07,1562.277
EQ-011,149,2025-06-07 00:00:00,61.462,1.936,95.997,43.814,1521.654
EQ-011,150,2025-06-07 06:00:00,58.703,2.194,102.258,38.641,1507.102
EQ-011,151,2025-06-07 12:00:00,64.916,1.597,101.929,43.36,1575.928
EQ-011,152,2025-06-07 18:00:00,63.463,2.385,102.962,41.447,1491.37
EQ-011,153,2025-06-08 00:00:00,67.677,2.632,96.765,42.307,1510.093
EQ-011,154,2025-06-08 06:00:00,64.259,1.927,100.366,41.616,1495.076
EQ-011,155,2025-06-08 12:00:00,65.619,2.333,97.923,40.167,1500.374
EQ-011,156,2025-06-08 18:00:00,64.626,2.138,100.139,40.451,1447.535
EQ-011,157,2025-06-09 00:00:00,61.908,2.232,108.72,42.756,1546.172
EQ-011,158,2025-06-09 06:00:00,65.061,2.126,102.711,39.118,1481.746
EQ-011,159,2025-06-09 12:00:00,62.348,2.109,97.733,42.463,1480.642
EQ-011,160,2025-06-09 18:00:00,62.25,1.95,99.242,42.841,1471.396
EQ-011,161,2025-06-10 00:00:00,62.805,1.872,98.914,40.793,1504.901
EQ-011,162,2025-06-10 06:00:00,62.629,2.53,100.372,42.573,1475.457
EQ-011,163,2025-06-10 12:00:00,64.579,1.696,95.428,42.374,1530.561
EQ-011,164,2025-06-10 18:00:00,64.216,2.194,100.971,40.327,1527.175
EQ-011,165,2025-06-11 00:00:00,65.568,2.181,93.647,40.733,1482.991
EQ-011,166,2025-06-11 06:00:00,61.852,2.186,94.982,42.912,1490.605
EQ-011,167,2025-06-11 12:00:00,64.497,2.399,106.005,40.126,1496.059
EQ-011,168,2025-06-11 18:00:00,64.037,2.089,98.918,41.565,1437.005
EQ-011,169,2025-06-12 00:00:00,65.403,2.396,104.279,39.646,1496.172
EQ-011,170,2025-06-12 06:00:00,65.499,2.796,97.57,42.778,1465.491
EQ-011,171,2025-06-12 12:00:00,65.313,2.154,93.695,41.727,1583.354
EQ-011,172,2025-06-12 18:00:00,63.019,1.59,96.848,40.431,1485.242
EQ-011,173,2025-06-13 00:00:00,65.049,2.157,108.064,40.547,1512.448
EQ-011,174,2025-06-13 06:00:00,63.974,2.128,95.768,41.915,1534.251
EQ-011,175,2025-06-13 12:00:00,67.628,2.321,105.329,41.16,1458.476
EQ-011,176,2025-06-13 18:00:00,65.221,1.602,101.036,40.4,1472.144
EQ-011,177,2025-06-14 00:00:00,65.159,2.297,100.36,40.292,1503.274
EQ-011,178,2025-06-14 06:00:00,62.438,2.074,97.754,43.882,1508.895
EQ-011,179,2025-06-14 12:00:00,63.819,2.441,97.296,44.038,1519.978
EQ-011,180,2025-06-14 18:00:00,65.518,2.044,101.692,44.72,1415.485
EQ-011,181,2025-06-15 00:00:00,64.843,2.46,103.958,42.708,1508.505
EQ-011,182,2025-06-15 06:00:00,64.821,1.747,100.589,44.896,1494.218
EQ-011,183,2025-06-15 12:00:00,61.493,2.205,102.219,42.264,1467.063
EQ-011,184,2025-06-15 18:00:00,63.372,1.908,98.723,37.132,1440.739
EQ-011,185,2025-06-16 00:00:00,64.45,2.054,106.519,44.861,1479.527
EQ-011,186,2025-06-16 06:00:00,67.403,3.016,100.716,43.354,1537.811
EQ-011,187,2025-06-16 12:00:00,61.218,1.915,106.1,43.193,1534.081
EQ-011,188,2025-06-16 18:00:00,62.912,2.088,97.104,42.098,1530.724
EQ-011,189,2025-06-17 00:00:00,61.204,1.857,99.865,43.369,1510.078
EQ-011,190,2025-06-17 06:00:00,65.651,2.108,103.214,40.894,1505.837
EQ-011,191,2025-06-17 12:00:00,67.372,2.155,100.426,42.624,1445.39
EQ-011,192,2025-06-17 18:00:00,65.721,1.98,101.553,42.497,1460.93
EQ-011,193,2025-06-18 00:00:00,66.154,2.673,97.067,42.944,1501.386
EQ-011,194,2025-06-18 06:00:00,62.936,2.547,98.784,41.996,1442.593
EQ-011,195,2025-06-18 12:00:00,65.739,1.916,97.374,42.03,1493.622
EQ-011,196,2025-06-18 18:00:00,63.455,2.445,99.743,44.909,1463.864
EQ-011,197,2025-06-19 00:00:00,65.119,2.056,99.435,46.089,1554.918
EQ-011,198,2025-06-19 06:00:00,66.005,1.831,98.413,42.908,1497.851
EQ-011,199,2025-06-19 12:00:00,64.416,1.985,101.897,42.983,1473.616
EQ-011,200,2025-06-19 18:00:00,66.64,1.823,96.804,41.764,1466.373
EQ-011,201,2025-06-20 00:00:00,64.673,2.482,93.552,43.573,1497.223
EQ-011,202,2025-06-20 06:00:00,65.547,1.937,98.285,42.676,1475.221
EQ-011,203,2025-06-20 12:00:00,68.782,2.586,106.457,45.947,1508.241
EQ-011,204,2025-06-20 18:00:00,65.995,2.242,101.53,42.617,1476.805
EQ-011,205,2025-06-21 00:00:00,63.501,2.079,97.461,45.177,1492.889
EQ-011,206,2025-06-21 06:00:00,64.039,2.049,101.335,43.456,1530.18
EQ-011,207,2025-06-21 12:00:00,66.746,2.726,99.598,45.9,1514.151
EQ-011,208,2025-06-21 18:00:00,67.085,2.203,101.163,46.599,1504.145
EQ-011,209,2025-06-22 00:00:00,64.927,2.049,102.642,44.582,1484.156
EQ-011,210,2025-06-22 06:00:00,61.946,2.456,100.581,47.027,1493.501
EQ-011,211,2025-06-22 12:00:00,63.099,2.376,100.362,45.857,1520.482
EQ-011,212,2025-06-22 18:00:00,65.361,1.904,104.46,46.66,1540.391
EQ-011,213,2025-06-23 00:00:00,66.161,2.202,101.619,43.453,1456.821
EQ-011,214,2025-06-23 06:00:00,67.01,1.657,100.585,41.682,1519.891
EQ-011,215,2025-06-23 12:00:00,60.936,2.19,100.127,45.039,1461.109
EQ-011,216,2025-06-23 18:00:00,66.743,2.294,98.302,44.982,1534.661
EQ-011,217,2025-06-24 00:00:00,67.854,2.334,96.263,43.948,1602.88
EQ-011,218,2025-06-24 06:00:00,60.213,1.9,102.011,46.084,1438.929
EQ-011,219,2025-06-24 12:00:00,64.989,1.978,103.83,41.232,1532.103
EQ-011,220,2025-06-24 18:00:00,66.516,2.274,101.284,46.748,1472.471
EQ-011,221,2025-06-25 00:00:00,62.177,2.575,101.698,46.168,1505.802
EQ-011,222,2025-06-25 06:00:00,64.001,2.228,97.339,44.524,1479.452
EQ-011,223,2025-06-25 12:00:00,66.12,2.033,98.211,45.795,1420.731
EQ-011,224,2025-06-25 18:00:00,63.955,2.491,96.155,48.62,1466.764
EQ-011,225,2025-06-26 00:00:00,64.273,2.239,99.251,45.71,1512.421
EQ-011,226,2025-06-26 06:00:00,65.442,2.254,102.95,46.554,1552.552
EQ-011,227,2025-06-26 12:00:00,62.66,2.439,97.908,47.822,1490.489
EQ-011,228,2025-06-26 18:00:00,62.866,2.171,99.776,44.508,1546.544
EQ-011,229,2025-06-27 00:00:00,65.937,1.92,102.107,44.965,1499.514
EQ-011,230,2025-06-27 06:00:00,66.898,2.154,103.624,49.457,1476.383
EQ-011,231,2025-06-27 12:00:00,65.797,2.534,95.059,46.53,1502.198
EQ-011,232,2025-06-27 18:00:00,67.722,2.768,98.57,47.946,1475.868
EQ-011,233,2025-06-28 00:00:00,65.839,1.834,97.785,46.013,1564.037
EQ-011,234,2025-06-28 06:00:00,68.694,2.691,97.37,51.433,1479.784
EQ-011,235,2025-06-28 12:00:00,65.132,2.09,98.851,46.119,1521.732
EQ-011,236,2025-06-28 18:00:00,65.505,2.206,94.158,45.357,1554.329
EQ-011,237,2025-06-29 00:00:00,65.806,2.71,98.897,51.178,1503.177
EQ-011,238,2025-06-29 06:00:00,63.744,2.077,100.105,46.883,1525.338
EQ-011,239,2025-06-29 12:00:00,63.448,2.118,96.871,47.614,1464.419
EQ-011,240,2025-06-29 18:00:00,63.2,2.007,98.555,49.474,1447.147
EQ-011,241,2025-06-30 00:00:00,63.889,2.211,100.059,50.168,1501.975
EQ-011,242,2025-06-30 06:00:00,69.142,2.294,100.359,48.065,1471.729
EQ-011,243,2025-06-30 12:00:00,68.643,1.994,95.097,49.856,1515.51
EQ-012,1,2025-05-01 00:00:00,65.902,1.528,96.843,43.485,1528.387
EQ-012,2,2025-05-01 06:00:00,66.165,1.965,100.598,39.485,1493.047
EQ-012,3,2025-05-01 12:00:00,65.297,1.754,100.729,41.02,1490.596
EQ-012,4,2025-05-01 18:00:00,64.312,2.475,96.917,40.512,1535.488
EQ-012,5,2025-05-02 00:00:00,63.766,2.396,99.687,39.486,1505.445
EQ-012,6,2025-05-02 06:00:00,64.823,2.12,98.762,41.967,1524.329
EQ-012,7,2025-05-02 12:00:00,65.964,1.773,97.708,38.665,1499.607
EQ-012,8,2025-05-02 18:00:00,66.057,1.84,98.383,36.886,1498.539
EQ-012,9,2025-05-03 00:00:00,65.288,2.275,94.879,39.811,1456.122
EQ-012,10,2025-05-03 06:00:00,65.704,1.997,103.188,39.615,1515.176
EQ-012,11,2025-05-03 12:00:00,62.791,2.031,104.687,41.594,1505.779
EQ-012,12,2025-05-03 18:00:00,64.071,2.178,97.221,38.125,1498.323
EQ-012,13,2025-05-04 00:00:00,66.342,2.076,103.33,40.786,1508.879
EQ-012,14,2025-05-04 06:00:00,63.333,1.675,99.904,40.604,1500.574
EQ-012,15,2025-05-04 12:00:00,65.283,1.801,99.969,40.484,1485.849
EQ-012,16,2025-05-04 18:00:00,65.103,1.808,96.114,41.566,1505.44
EQ-012,17,2025-05-05 00:00:00,64.772,1.982,98.327,39.965,1497.14
EQ-012,18,2025-05-05 06:00:00,66.358,2.227,101.598,40.078,1511.116
EQ-012,19,2025-05-05 12:00:00,65.454,2.215,97.074,40.675,1495.796
EQ-012,20,2025-05-05 18:00:00,62.605,2.556,97.775,39.847,1492.97
EQ-012,21,2025-05-06 00:00:00,66.032,1.778,98.476,37.97,1491.837
EQ-012,22,2025-05-06 06:00:00,63.986,2.292,89.778,39.384,1486.74
EQ-012,23,2025-05-06 12:00:00,62.272,1.964,100.985,39.612,1492.162
EQ-012,24,2025-05-06 18:00:00,66.485,2.793,101.911,39.156,1506.479
EQ-012,25,2025-05-07 00:00:00,62.628,2.168,101.094,39.525,1488.755
EQ-012,26,2025-05-07 06:00:00,64.291,2.032,102.829,40.269,1482.369
EQ-012,27,2025-05-07 12:00:00,65.587,2.282,98.668,39.589,1511.841
EQ-012,28,2025-05-07 18:00:00,64.853,2.259,105.434,41.281,1497.928
EQ-012,29,2025-05-08 00:00:00,63.751,2.086,97.466,41.304,1511.52
EQ-012,30,2025-05-08 06:00:00,63.013,2.378,99.327,36.432,1496.696
EQ-012,31,2025-05-08 12:00:00,63.48,2.653,99.03,37.85,1491.424
EQ-012,32,2025-05-08 18:00:00,62.845,2.475,100.559,36.393,1473.852
EQ-012,33,2025-05-09 00:00:00,64.747,2.155,99.281,39.589,1483.051
EQ-012,34,2025-05-09 06:00:00,63.909,2.733,99.691,39.496,1486.91
EQ-012,35,2025-05-09 12:00:00,62.242,2.345,97.965,40.226,1504.214
EQ-012,36,2025-05-09 18:00:00,64.422,1.871,98.685,41.264,1498.365
EQ-012,37,2025-05-10 00:00:00,63.714,2.216,93.297,39.936,1484.617
EQ-012,38,2025-05-10 06:00:00,65.536,2.135,102.407,39.096,1458.289
EQ-012,39,2025-05-10 12:00:00,65.724,2.038,96.934,39.994,1506.939
EQ-012,40,2025-05-10 18:00:00,67.684,2.294,98.528,39.259,1513.161
EQ-012,41,2025-05-11 00:00:00,66.296,1.636,96.821,37.784,1514.47
EQ-012,42,2025-05-11 06:00:00,62.824,2.681,101.709,41.437,1485.528
EQ-012,43,2025-05-11 12:00:00,60.654,2.384,98.37,40.637,1515.402
EQ-012,44,2025-05-11 18:00:00,61.963,1.648,92.67,42.173,1508.49
EQ-012,45,2025-05-12 00:00:00,63.995,2.38,100.842,38.144,1508.418
EQ-012,46,2025-05-12 06:00:00,61.784,2.333,97.758,37.578,1490.859
EQ-012,47,2025-05-12 12:00:00,63.768,2.64,99.93,38.596,1498.009
EQ-012,48,2025-05-12 18:00:00,65.065,2.717,102.497,40.598,1527.473
EQ-012,49,2025-05-13 00:00:00,63.874,2.768,97.037,41.288,1525.16
EQ-012,50,2025-05-13 06:00:00,65.557,2.117,99.847,40.429,1499.276
EQ-012,51,2025-05-13 12:00:00,63.783,2.362,97.685,40.215,1502.875
EQ-012,52,2025-05-13 18:00:00,63.476,2.056,102.96,41.282,1467.075
EQ-012,53,2025-05-14 00:00:00,68.416,2.494,100.237,39.311,1518.059
EQ-012,54,2025-05-14 06:00:00,64.934,1.552,99.931,41.585,1511.184
EQ-012,55,2025-05-14 12:00:00,65.224,1.817,96.277,42.978,1505.176
EQ-012,56,2025-05-14 18:00:00,66.688,2.07,102.251,38.406,1490.964
EQ-012,57,2025-05-15 00:00:00,66.754,2.182,102.631,39.619,1500.996
EQ-012,58,2025-05-15 06:00:00,64.268,2.249,97.702,37.915,1521.986
EQ-012,59,2025-05-15 12:00:00,67.092,2.582,100.462,38.552,1505.429
EQ-012,60,2025-05-15 18:00:00,64.102,2.005,101.764,40.589,1539.475
EQ-012,61,2025-05-16 00:00:00,67.032,1.812,106.654,37.472,1512.172
EQ-012,62,2025-05-16 06:00:00,62.532,2.084,101.173,38.831,1486.218
EQ-012,63,2025-05-16 12:00:00,64.387,2.018,99.999,41.58,1493.838
EQ-012,64,2025-05-16 18:00:00,65.445,2.366,99.533,40.335,1489.353
EQ-012,65,2025-05-17 00:00:00,65.722,2.658,99.711,41.152,1512.866
EQ-012,66,2025-05-17 06:00:00,63.313,2.631,102.302,38.06,1517.303
EQ-012,67,2025-05-17 12:00:00,61.702,2.527,97.354,40.102,1525.744
EQ-012,68,2025-05-17 18:00:00,65.921,2.029,102.798,42.83,1495.014
EQ-012,69,2025-05-18 00:00:00,64.587,2.151,95.376,39.007,1507.02
EQ-012,70,2025-05-18 06:00:00,64.219,2.327,101.999,39.268,1519.206
EQ-012,71,2025-05-18 12:00:00,68.309,1.969,102.834,40.873,1523.248
EQ-012,72,2025-05-18 18:00:00,64.414,1.997,102.419,38.65,1481.542
EQ-012,73,2025-05-19 00:00:00,63.966,2.312,100.811,41.076,1509.302
EQ-012,74,2025-05-19 06:00:00,61.4,1.791,101.185,37.305,1482.104
EQ-012,75,2025-05-19 12:00:00,62.834,2.528,98.799,36.362,1490.973
EQ-012,76,2025-05-19 18:00:00,66.752,2.08,96.625,40.472,1480.398
EQ-012,77,2025-05-20 00:00:00,63.549,2.362,100.749,38.53,1490.686
EQ-012,78,2025-05-20 06:00:00,66.257,2.262,100.207,39.151,1478.254
EQ-012,79,2025-05-20 12:00:00,62.415,2.576,102.771,41.315,1482.271
EQ-012,80,2025-05-20 18:00:00,63.262,1.562,99.576,40.936,1486.431
EQ-012,81,2025-05-21 00:00:00,63.211,2.578,100.477,38.159,1504.546
EQ-012,82,2025-05-21 06:00:00,65.954,2.571,100.862,40.78,1500.508
EQ-012,83,2025-05-21 12:00:00,64.576,2.284,101.717,39.55,1475.34
EQ-012,84,2025-05-21 18:00:00,62.779,2.356,102.846,40.626,1541.121
EQ-012,85,2025-05-22 00:00:00,66.429,2.379,97.139,39.97,1492.672
EQ-012,86,2025-05-22 06:00:00,65.989,1.93,102.105,37.745,1480.061
EQ-012,87,2025-05-22 12:00:00,65.681,2.216,99.458,38.93,1508.738
EQ-012,88,2025-05-22 18:00:00,65.59,2.467,101.928,36.382,1499.931
EQ-012,89,2025-05-23 00:00:00,63.292,1.664,104.435,40.278,1487.81
EQ-012,90,2025-05-23 06:00:00,67.517,2.341,93.675,40.595,1505.859
EQ-012,91,2025-05-23 12:00:00,64.798,2.226,103.643,38.943,1489.914
EQ-012,92,2025-05-23 18:00:00,65.536,2.388,99.645,39.826,1516.988
EQ-012,93,2025-05-24 00:00:00,65.766,1.818,97.434,38.539,1520.82
EQ-012,94,2025-05-24 06:00:00,63.11,1.977,98.687,41.885,1492.976
EQ-012,95,2025-05-24 12:00:00,68.793,1.781,96.906,38.071,1512.373
EQ-012,96,2025-05-24 18:00:00,64.946,1.778,101.522,39.533,1518.091
EQ-012,97,2025-05-25 00:00:00,65.067,2.449,96.896,38.053,1503.233
EQ-012,98,2025-05-25 06:00:00,64.175,2.023,103.613,40.352,1468.171
EQ-012,99,2025-05-25 12:00:00,67.3,2.001,102.076,41.557,1495.53
EQ-012,100,2025-05-25 18:00:00,67.384,2.527,100.681,36.886,1501.278
EQ-012,101,2025-05-26 00:00:00,65.317,2.097,93.892,40.981,1486.103
EQ-012,102,2025-05-26 06:00:00,62.068,2.489,96.032,42.447,1534.252
EQ-012,103,2025-05-26 12:00:00,64.671,2.023,99.76,40.193,1466.825
EQ-012,104,2025-05-26 18:00:00,64.87,2.096,99.923,38.988,1472.145
EQ-012,105,2025-05-27 00:00:00,64.097,1.928,102.819,39.943,1540.206
EQ-012,106,2025-05-27 06:00:00,63.033,2.364,91.262,39.182,1483.122
EQ-012,107,2025-05-27 12:00:00,61.892,2.138,97.722,42.946,1490.045
EQ-012,108,2025-05-27 18:00:00,67.942,2.419,102.511,41.252,1515.689
EQ-012,109,2025-05-28 00:00:00,66.483,2.246,98.988,41.351,1499.067
EQ-012,110,2025-05-28 06:00:00,65.069,1.616,98.598,43.233,1505.006
EQ-012,111,2025-05-28 12:00:00,63.7,2.121,95.163,42.017,1512.936
EQ-012,112,2025-05-28 18:00:00,65.72,1.739,103.176,39.818,1479.268
EQ-012,113,2025-05-29 00:00:00,65.408,2.304,98.545,40.038,1484.41
EQ-012,114,2025-05-29 06:00:00,64.198,2.367,103.281,43.54,1462.288
EQ-012,115,2025-05-29 12:00:00,65.779,2.398,104.397,38.891,1482.104
EQ-012,116,2025-05-29 18:00:00,66.025,2.163,103.951,39.743,1510.534
EQ-012,117,2025-05-30 00:00:00,66.375,1.71,99.903,38.481,1522.792
EQ-012,118,2025-05-30 06:00:00,63.224,2.866,98.547,37.273,1495.753
EQ-012,119,2025-05-30 12:00:00,65.863,2.322,98.343,38.68,1513.655
EQ-012,120,2025-05-30 18:00:00,67.355,2.145,105.905,38.71,1505.801
EQ-012,121,2025-05-31 00:00:00,65.593,2.72,99.364,39.062,1558.019
EQ-012,122,2025-05-31 06:00:00,69.416,1.634,103.159,40.918,1492.143
EQ-012,123,2025-05-31 12:00:00,64.639,2.22,101.447,39.982,1521.829
EQ-012,124,2025-05-31 18:00:00,61.565,2.167,98.765,41.517,1490.506
EQ-012,125,2025-06-01 00:00:00,63.302,1.836,99.241,40.226,1474.282
EQ-012,126,2025-06-01 06:00:00,63.661,2.358,103.55,40.269,1531.771
EQ-012,127,2025-06-01 12:00:00,66.117,2.052,100.094,39.563,1521.402
EQ-012,128,2025-06-01 18:00:00,66.664,3.476,98.639,42.92,1480.139
EQ-012,129,2025-06-02 00:00:00,65.272,2.346,97.579,39.365,1467.894
EQ-012,130,2025-06-02 06:00:00,65.585,2.299,100.96,41.375,1517.655
EQ-012,131,2025-06-02 12:00:00,68.83,1.798,98.451,38.227,1456.727
EQ-012,132,2025-06-02 18:00:00,63.338,2.085,101.782,39.635,1475.05
EQ-012,133,2025-06-03 00:00:00,64.854,2.839,107.632,43.011,1503.468
EQ-012,134,2025-06-03 06:00:00,64.095,2.619,101.554,41.028,1517.915
EQ-012,135,2025-06-03 12:00:00,62.652,3.91,105.412,37.9,1485.778
EQ-012,136,2025-06-03 18:00:00,60.95,2.282,97.856,38.452,1518.404
EQ-012,137,2025-06-04 00:00:00,67.593,1.904,102.052,42.403,1533.401
EQ-012,138,2025-06-04 06:00:00,63.472,2.151,103.767,40.133,1480.943
EQ-012,139,2025-06-04 12:00:00,64.499,2.073,104.139,39.587,1464.692
EQ-012,140,2025-06-04 18:00:00,65.861,2.175,103.838,38.831,1516.792
EQ-012,141,2025-06-05 00:00:00,62.62,1.766,100.05,39.524,1492.648
EQ-012,142,2025-06-05 06:00:00,63.331,2.486,102.67,42.121,1488.726
EQ-012,143,2025-06-05 12:00:00,64.957,1.394,96.947,38.95,1510.728
EQ-012,144,2025-06-05 18:00:00,64.123,2.457,104.821,39.097,1511.094
EQ-012,145,2025-06-06 00:00:00,62.448,2.463,97.144,40.899,1527.153
EQ-012,146,2025-06-06 06:00:00,66.214,2.898,103.762,38.44,1479.583
EQ-012,147,2025-06-06 12:00:00,64.072,2.125,103.131,38.598,1476.67
EQ-012,148,2025-06-06 18:00:00,65.274,2.044,103.112,40.009,1503.756
EQ-012,149,2025-06-07 00:00:00,65.114,2.236,106.197,40.047,1460.71
EQ-012,150,2025-06-07 06:00:00,66.939,2.368,103.157,38.786,1493.815
EQ-012,151,2025-06-07 12:00:00,65.706,2.173,96.02,40.71,1492.523
EQ-012,152,2025-06-07 18:00:00,63.275,1.845,101.77,40.328,1530.013
EQ-012,153,2025-06-08 00:00:00,67.324,2.368,94.332,37.04,1523.156
EQ-012,154,2025-06-08 06:00:00,64.053,2.2,99.727,41.171,1506.756
EQ-012,155,2025-06-08 12:00:00,63.372,3.963,98.733,39.146,1462.351
EQ-012,156,2025-06-08 18:00:00,63.076,1.713,101.914,41.209,1442.974
EQ-012,157,2025-06-09 00:00:00,60.313,2.941,97.531,43.12,1499.71
EQ-012,158,2025-06-09 06:00:00,63.783,2.45,97.621,39.899,1520.81
EQ-012,159,2025-06-09 12:00:00,65.793,2.368,101.504,39.033,1463.72
EQ-012,160,2025-06-09 18:00:00,62.276,2.166,103.524,42.068,1476.929
EQ-012,161,2025-06-10 00:00:00,68.417,4.743,100.008,38.741,1502.196
EQ-013,1,2025-05-01 00:00:00,65.445,2.146,100.181,38.96,1497.834
EQ-013,2,2025-05-01 06:00:00,65.563,2.039,101.11,37.524,1500.442
EQ-013,3,2025-05-01 12:00:00,61.703,1.946,104.531,37.898,1493.532
EQ-013,4,2025-05-01 18:00:00,65.333,1.89,97.483,40.549,1507.163
EQ-013,5,2025-05-02 00:00:00,64.276,2.33,100.026,44.978,1491.958
EQ-013,6,2025-05-02 06:00:00,62.972,2.526,101.847,40.291,1495.271
EQ-013,7,2025-05-02 12:00:00,64.255,1.825,103.84,40.499,1513.185
EQ-013,8,2025-05-02 18:00:00,67.312,2.182,93.527,38.859,1497.085
EQ-013,9,2025-05-03 00:00:00,66.617,2.437,95.805,38.427,1508.479
EQ-013,10,2025-05-03 06:00:00,65.194,2.143,100.122,43.084,1509.719
EQ-013,11,2025-05-03 12:00:00,63.206,2.415,103.358,38.792,1498.849
EQ-013,12,2025-05-03 18:00:00,62.281,2.524,98.558,37.0,1494.757
EQ-013,13,2025-05-04 00:00:00,63.116,2.318,102.007,40.368,1480.204
EQ-013,14,2025-05-04 06:00:00,65.024,2.051,105.934,39.355,1483.554
EQ-013,15,2025-05-04 12:00:00,65.067,2.595,100.031,40.894,1509.137
EQ-013,16,2025-05-04 18:00:00,63.697,2.12,99.316,42.351,1508.859
EQ-013,17,2025-05-05 00:00:00,66.756,2.12,101.416,40.553,1485.152
EQ-013,18,2025-05-05 06:00:00,65.769,2.354,100.54,40.34,1505.946
EQ-013,19,2025-05-05 12:00:00,59.697,2.11,100.766,40.989,1503.245
EQ-013,20,2025-05-05 18:00:00,65.218,2.133,99.457,44.057,1514.033
EQ-013,21,2025-05-06 00:00:00,66.511,2.088,99.229,43.418,1532.482
EQ-013,22,2025-05-06 06:00:00,65.405,2.146,96.987,39.526,1508.622
EQ-013,23,2025-05-06 12:00:00,66.163,2.259,101.84,41.425,1489.638
EQ-013,24,2025-05-06 18:00:00,64.473,1.608,96.881,42.679,1511.151
EQ-013,25,2025-05-07 00:00:00,64.869,2.171,97.549,41.04,1484.371
EQ-013,26,2025-05-07 06:00:00,64.911,1.671,96.406,39.901,1533.321
EQ-013,27,2025-05-07 12:00:00,65.368,2.078,99.022,39.253,1481.604
EQ-013,28,2025-05-07 18:00:00,63.842,2.301,100.078,40.148,1506.578
EQ-013,29,2025-05-08 00:00:00,67.185,2.102,96.701,38.29,1500.028
EQ-013,30,2025-05-08 06:00:00,67.846,2.411,99.201,41.343,1493.795
EQ-013,31,2025-05-08 12:00:00,63.938,2.304,100.485,42.086,1492.851
EQ-013,32,2025-05-08 18:00:00,62.663,1.553,95.292,39.405,1520.427
EQ-013,33,2025-05-09 00:00:00,62.309,2.559,97.722,39.324,1508.497
EQ-013,34,2025-05-09 06:00:00,65.81,2.275,105.414,38.416,1497.715
EQ-013,35,2025-05-09 12:00:00,66.176,2.029,97.874,40.7,1525.983
EQ-013,36,2025-05-09 18:00:00,65.818,2.059,102.125,39.984,1498.22
EQ-013,37,2025-05-10 00:00:00,65.99,1.575,98.477,37.835,1511.023
EQ-013,38,2025-05-10 06:00:00,63.863,2.265,100.6,44.372,1479.894
EQ-013,39,2025-05-10 12:00:00,61.02,2.395,97.608,37.333,1480.695
EQ-013,40,2025-05-10 18:00:00,64.005,1.996,94.295,37.84,1510.646
EQ-013,41,2025-05-11 00:00:00,68.308,1.929,98.677,41.409,1504.621
EQ-013,42,2025-05-11 06:00:00,65.53,2.242,101.325,40.986,1532.201
EQ-013,43,2025-05-11 12:00:00,65.849,2.558,102.035,38.929,1489.42
EQ-013,44,2025-05-11 18:00:00,66.809,2.527,100.429,38.832,1510.136
EQ-013,45,2025-05-12 00:00:00,63.32,2.449,97.668,40.687,1496.314
EQ-013,46,2025-05-12 06:00:00,65.447,2.806,102.761,40.567,1512.723
EQ-013,47,2025-05-12 12:00:00,66.024,2.477,97.834,38.944,1511.532
EQ-013,48,2025-05-12 18:00:00,63.135,2.547,98.018,41.491,1499.587
EQ-013,49,2025-05-13 00:00:00,65.728,2.226,97.059,40.858,1488.892
EQ-013,50,2025-05-13 06:00:00,67.591,2.096,98.731,42.005,1494.912
EQ-013,51,2025-05-13 12:00:00,64.199,2.54,99.113,39.925,1483.308
EQ-013,52,2025-05-13 18:00:00,61.555,1.906,100.88,41.215,1505.472
EQ-013,53,2025-05-14 00:00:00,65.345,2.327,95.941,39.658,1457.867
EQ-013,54,2025-05-14 06:00:00,63.687,2.018,98.619,40.812,1491.283
EQ-013,55,2025-05-14 12:00:00,65.362,2.302,97.598,40.537,1513.562
EQ-013,56,2025-05-14 18:00:00,63.316,2.28,101.283,41.272,1513.203
